week,Sub-Category,Region,units,sales,discount,profit,n_orders,unit_price,unit_cost,units_lag1,units_lag2,units_lag4,units_roll4_mean,units_roll4_std,week_of_year,month,quarter,reorder_point,inventory_level,order_quantity
2018-01-29,Accessories,Central,0.0,0.0,0.0,0.0,0.0,51.93533333333334,41.54253333333333,0.0,15.0,0.0,5.75,7.22841614740048,5,1,1,28.4,17.2,0.0
2018-02-05,Accessories,Central,2.0,127.984,0.2,15.998,1.0,63.992,55.992999999999995,0.0,0.0,8.0,5.75,7.22841614740048,6,2,1,28.4,17.2,0.0
2018-02-12,Accessories,Central,0.0,0.0,0.0,0.0,0.0,63.992,55.992999999999995,2.0,0.0,15.0,4.25,7.22841614740048,7,2,1,25.4,12.8,0.0
2018-02-19,Accessories,Central,1.0,47.904,0.2,-2.994,1.0,47.904,50.898,0.0,2.0,0.0,0.5,0.9999999999999983,8,2,1,3.3,1.5,0.0
2018-02-26,Accessories,Central,2.0,99.98,0.0,42.9914,1.0,49.99,28.494300000000003,1.0,0.0,0.0,0.75,0.9574271077563364,9,2,1,3.7,2.2,0.0
2018-03-05,Accessories,Central,0.0,0.0,0.0,0.0,0.0,49.99,28.494300000000003,2.0,1.0,2.0,1.25,0.9574271077563365,10,3,1,4.7,3.8,0.0
2018-03-12,Accessories,Central,3.0,27.816,0.2,4.5201,1.0,9.272,7.7653,0.0,2.0,0.0,0.75,0.9574271077563365,11,3,1,3.7,2.2,0.0
2018-03-19,Accessories,Central,0.0,0.0,0.0,0.0,0.0,9.272,7.7653,3.0,0.0,1.0,1.5,1.2909944487358045,12,3,1,6.0,4.5,0.0
2018-03-26,Accessories,Central,6.0,183.952,0.2,8.7981,2.0,34.391999999999996,30.71275,0.0,3.0,2.0,1.25,1.499999999999999,13,3,1,6.0,3.8,0.0
2018-04-02,Accessories,Central,0.0,0.0,0.0,0.0,0.0,34.391999999999996,30.71275,6.0,0.0,0.0,2.25,2.872281323269014,14,4,2,11.2,6.8,0.0
2018-04-09,Accessories,Central,3.0,95.736,0.2,20.3439,1.0,31.912000000000003,25.1307,0.0,6.0,3.0,2.25,2.872281323269014,15,4,2,11.2,6.8,0.0
2018-04-16,Accessories,Central,3.0,47.976,0.2,8.3958,1.0,15.991999999999999,13.193399999999999,3.0,0.0,0.0,2.25,2.872281323269014,16,4,2,11.2,6.8,0.0
2018-04-23,Accessories,Central,6.0,155.34,0.0,55.9224,1.0,25.89,16.569599999999998,3.0,3.0,6.0,3.0,2.4494897427831774,17,4,2,11.7,9.0,0.0
2018-04-30,Accessories,Central,11.0,600.712,0.2,105.43469999999999,2.0,53.192,44.11835000000001,6.0,3.0,0.0,3.0,2.4494897427831774,18,4,2,11.7,9.0,0.0
2018-05-07,Accessories,Central,0.0,0.0,0.0,0.0,0.0,53.192,44.11835000000001,11.0,6.0,3.0,5.75,3.7749172176353745,19,5,2,20.3,17.2,0.0
2018-05-14,Accessories,Central,0.0,0.0,0.0,0.0,0.0,53.192,44.11835000000001,0.0,11.0,3.0,5.0,4.69041575982343,20,5,2,20.9,15.0,0.0
2018-05-21,Accessories,Central,0.0,0.0,0.0,0.0,0.0,53.192,44.11835000000001,0.0,0.0,6.0,4.25,5.315072906367325,21,5,2,20.9,12.8,0.0
2018-05-28,Accessories,Central,4.0,123.86,0.0,30.7136,1.0,33.94,23.9013,0.0,0.0,11.0,2.75,5.5,22,5,2,18.3,8.2,0.0
2018-06-04,Accessories,Central,4.0,132.52,0.0,54.3332,1.0,33.13,19.5467,4.0,0.0,0.0,1.0,2.0,23,6,2,6.7,3.0,0.0
2018-06-11,Accessories,Central,0.0,0.0,0.0,0.0,0.0,33.13,19.5467,4.0,4.0,0.0,2.0,2.309401076758503,24,6,2,9.4,6.0,0.0
2018-06-18,Accessories,Central,0.0,0.0,0.0,0.0,0.0,33.13,19.5467,0.0,4.0,0.0,2.0,2.309401076758503,25,6,2,9.4,6.0,0.0
2018-06-25,Accessories,Central,0.0,0.0,0.0,0.0,0.0,33.13,19.5467,0.0,0.0,4.0,2.0,2.309401076758503,26,6,2,9.4,6.0,0.0
2018-07-02,Accessories,Central,0.0,0.0,0.0,0.0,0.0,33.13,19.5467,0.0,0.0,4.0,1.0,2.0,27,7,3,6.7,3.0,0.0
2018-07-09,Accessories,Central,0.0,0.0,0.0,0.0,0.0,33.13,19.5467,0.0,0.0,0.0,0.0,0.0,28,7,3,0.0,0.0,0.0
2018-07-16,Accessories,Central,3.0,389.97,0.0,132.5898,1.0,129.99,85.79340000000002,0.0,0.0,0.0,0.0,0.0,29,7,3,0.0,0.0,0.0
2018-07-23,Accessories,Central,10.0,559.7,0.0,155.1645,2.0,55.97,40.45355,3.0,0.0,0.0,0.75,1.5,30,7,3,5.0,2.2,0.0
2018-07-30,Accessories,Central,5.0,119.596,0.1,36.9841,2.0,26.581,17.9571,10.0,3.0,0.0,3.25,4.716990566028302,31,7,3,17.5,9.8,0.0
2018-08-06,Accessories,Central,7.0,183.408,0.1,6.3896999999999995,2.0,27.903,27.6642,5.0,10.0,0.0,4.5,4.203173404306164,32,8,3,18.8,13.5,0.0
2018-08-13,Accessories,Central,0.0,0.0,0.0,0.0,0.0,27.903,27.6642,7.0,5.0,3.0,6.25,2.98607881119482,33,8,3,19.5,18.8,0.0
2018-08-20,Accessories,Central,0.0,0.0,0.0,0.0,0.0,27.903,27.6642,0.0,7.0,10.0,5.5,4.203173404306164,34,8,3,20.8,16.5,0.0
2018-08-27,Accessories,Central,10.0,1969.46,0.1,822.2564,2.0,144.55,86.49539999999999,0.0,0.0,5.0,3.0,3.559026084010437,35,8,3,14.3,9.0,0.0
2018-09-03,Accessories,Central,13.0,313.0,0.1,90.08539999999999,4.0,26.615000000000002,19.713625,10.0,0.0,7.0,4.25,5.057996968497839,36,9,3,20.3,12.8,0.0
2018-09-10,Accessories,Central,11.0,409.65000000000003,0.0,60.201,1.0,39.085,33.1777,13.0,10.0,0.0,5.75,6.751543033509698,37,9,3,27.3,17.2,0.0
2018-09-17,Accessories,Central,10.0,390.12,0.0,112.00200000000001,2.0,44.675,31.083749999999995,11.0,13.0,0.0,8.5,5.802298395176403,38,9,3,30.5,25.5,0.0
2018-09-24,Accessories,Central,9.0,727.9,0.0,288.438,1.0,74.59,45.4222,10.0,11.0,10.0,11.0,1.4142135623730923,39,9,3,25.3,33.0,0.0
2018-10-01,Accessories,Central,0.0,0.0,0.0,0.0,0.0,74.59,45.4222,9.0,10.0,13.0,10.75,1.7078251276599308,40,10,4,25.5,32.2,0.0
2018-10-08,Accessories,Central,5.0,831.864,0.2,127.1811,2.0,141.976,120.9041,0.0,9.0,11.0,7.5,5.066228051190221,41,10,4,26.8,22.5,0.0
2018-10-15,Accessories,Central,0.0,0.0,0.0,0.0,0.0,141.976,120.9041,5.0,0.0,10.0,6.0,4.546060565661951,42,10,4,22.6,18.0,0.0
2018-10-22,Accessories,Central,6.0,125.366,0.15000000000000002,-1.2454,3.0,25.069499999999998,24.634349999999998,0.0,5.0,9.0,3.5,4.358898943540673,43,10,4,17.2,10.5,0.0
2018-10-29,Accessories,Central,0.0,0.0,0.0,0.0,0.0,25.069499999999998,24.634349999999998,6.0,0.0,0.0,2.75,3.2015621187164234,44,10,4,13.0,8.2,0.0
2018-11-05,Accessories,Central,0.0,0.0,0.0,0.0,0.0,25.069499999999998,24.634349999999998,0.0,6.0,5.0,2.75,3.2015621187164234,45,11,4,13.0,8.2,0.0
2018-11-12,Accessories,Central,13.0,452.696,0.20000000000000004,56.13400000000001,3.0,32.792,28.802466666666664,0.0,0.0,0.0,1.5,2.999999999999999,46,11,4,10.0,4.5,0.0
2018-11-19,Accessories,Central,0.0,0.0,0.0,0.0,0.0,32.792,28.802466666666664,13.0,0.0,6.0,4.75,6.18465843842649,47,11,4,23.9,14.2,0.0
2018-11-26,Accessories,Central,14.0,277.746,0.06666666666666667,57.4302,3.0,22.327333333333332,19.422133333333335,0.0,13.0,0.0,3.25,6.499999999999999,48,11,4,21.7,9.8,0.0
2018-12-03,Accessories,Central,18.0,925.13,0.0,288.7317,4.0,66.554,48.544740000000004,14.0,0.0,0.0,6.75,7.804912982645397,49,12,4,31.7,20.2,0.0
2018-12-10,Accessories,Central,13.0,383.552,0.20000000000000004,46.8514,3.0,35.232,31.503266666666665,18.0,14.0,13.0,11.25,7.804912982645397,50,12,4,40.7,33.8,0.0
2018-12-17,Accessories,Central,9.0,314.28,0.0,105.4362,2.0,44.919999999999995,29.249399999999998,13.0,18.0,0.0,11.25,7.804912982645397,51,12,4,40.7,33.8,0.0
2015-03-02,Accessories,East,6.0,631.1700000000001,0.1,209.7189,2.0,105.19500000000001,70.24185,0.0,0.0,7.0,1.75,3.5,10,3,1,11.7,5.2,0.0
2015-03-09,Accessories,East,0.0,0.0,0.0,0.0,0.0,105.19500000000001,70.24185,6.0,0.0,0.0,1.5,3.0,11,3,1,10.0,4.5,0.0
2015-03-16,Accessories,East,0.0,0.0,0.0,0.0,0.0,105.19500000000001,70.24185,0.0,6.0,0.0,1.5,3.0,12,3,1,10.0,4.5,0.0
2015-03-23,Accessories,East,0.0,0.0,0.0,0.0,0.0,105.19500000000001,70.24185,0.0,0.0,0.0,1.5,3.0,13,3,1,10.0,4.5,0.0
2015-03-30,Accessories,East,0.0,0.0,0.0,0.0,0.0,105.19500000000001,70.24185,0.0,0.0,6.0,1.5,3.0,14,3,1,10.0,4.5,0.0
2015-04-06,Accessories,East,2.0,116.784,0.2,21.897,1.0,58.392,47.4435,0.0,0.0,0.0,0.0,0.0,15,4,2,0.0,0.0,0.0
2015-04-13,Accessories,East,0.0,0.0,0.0,0.0,0.0,58.392,47.4435,2.0,0.0,0.0,0.5,1.0,16,4,2,3.3,1.5,0.0
2015-04-20,Accessories,East,0.0,0.0,0.0,0.0,0.0,58.392,47.4435,0.0,2.0,0.0,0.5,1.0,17,4,2,3.3,1.5,0.0
2015-04-27,Accessories,East,2.0,159.98,0.0,57.5928,1.0,79.99,51.193599999999996,0.0,0.0,0.0,0.5,1.0,18,4,2,3.3,1.5,0.0
2015-05-04,Accessories,East,0.0,0.0,0.0,0.0,0.0,79.99,51.193599999999996,2.0,0.0,2.0,1.0,1.1547005383792515,19,5,2,4.7,3.0,0.0
2015-05-11,Accessories,East,0.0,0.0,0.0,0.0,0.0,79.99,51.193599999999996,0.0,2.0,0.0,0.5,1.0,20,5,2,3.3,1.5,0.0
2015-05-18,Accessories,East,0.0,0.0,0.0,0.0,0.0,79.99,51.193599999999996,0.0,0.0,0.0,0.5,1.0,21,5,2,3.3,1.5,0.0
2015-05-25,Accessories,East,0.0,0.0,0.0,0.0,0.0,79.99,51.193599999999996,0.0,0.0,2.0,0.5,1.0,22,5,2,3.3,1.5,0.0
2015-06-01,Accessories,East,0.0,0.0,0.0,0.0,0.0,79.99,51.193599999999996,0.0,0.0,0.0,0.0,0.0,23,6,2,0.0,0.0,0.0
2015-06-08,Accessories,East,0.0,0.0,0.0,0.0,0.0,79.99,51.193599999999996,0.0,0.0,0.0,0.0,0.0,24,6,2,0.0,0.0,0.0
2015-06-15,Accessories,East,4.0,95.968,0.2,28.7904,1.0,23.992,16.7944,0.0,0.0,0.0,0.0,0.0,25,6,2,0.0,0.0,0.0
2015-06-22,Accessories,East,3.0,86.376,0.2,1.0797,1.0,28.792,28.432100000000002,4.0,0.0,0.0,1.0,2.0,26,6,2,6.7,3.0,0.0
2015-06-29,Accessories,East,0.0,0.0,0.0,0.0,0.0,28.792,28.432100000000002,3.0,4.0,0.0,1.75,2.0615528128088303,27,6,2,8.3,5.2,0.0
2015-07-06,Accessories,East,0.0,0.0,0.0,0.0,0.0,28.792,28.432100000000002,0.0,3.0,0.0,1.75,2.0615528128088303,28,7,3,8.3,5.2,0.0
2015-07-13,Accessories,East,0.0,0.0,0.0,0.0,0.0,28.792,28.432100000000002,0.0,0.0,4.0,1.75,2.0615528128088303,29,7,3,8.3,5.2,0.0
2015-07-20,Accessories,East,4.0,259.96,0.0,65.5912,2.0,64.99,48.5922,0.0,0.0,3.0,0.75,1.5,30,7,3,5.0,2.2,0.0
2015-07-27,Accessories,East,0.0,0.0,0.0,0.0,0.0,64.99,48.5922,4.0,0.0,0.0,1.0,2.0,31,7,3,6.7,3.0,0.0
2015-08-03,Accessories,East,11.0,455.4,0.0,188.7138,2.0,64.185,37.36919999999999,0.0,4.0,0.0,1.0,2.0,32,8,3,6.7,3.0,0.0
2015-08-10,Accessories,East,0.0,0.0,0.0,0.0,0.0,64.185,37.36919999999999,11.0,0.0,0.0,3.75,5.188127472091127,33,8,3,19.6,11.2,0.0
2015-08-17,Accessories,East,0.0,0.0,0.0,0.0,0.0,64.185,37.36919999999999,0.0,11.0,4.0,3.75,5.188127472091127,34,8,3,19.6,11.2,0.0
2015-08-24,Accessories,East,3.0,149.97,0.0,52.4895,1.0,49.99,32.493500000000004,0.0,0.0,0.0,2.75,5.5,35,8,3,18.3,8.2,0.0
2015-08-31,Accessories,East,3.0,357.0,0.0,57.12,1.0,119.0,99.96,3.0,0.0,11.0,3.5,5.196152422706632,36,8,3,19.1,10.5,0.0
2015-09-07,Accessories,East,11.0,316.704,0.2,48.697199999999995,2.0,30.592,25.641399999999997,3.0,3.0,0.0,1.5,1.7320508075688772,37,9,3,7.0,4.5,0.0
2015-09-14,Accessories,East,2.0,59.98,0.0,26.3912,1.0,29.99,16.794399999999996,11.0,3.0,0.0,4.25,4.716990566028302,38,9,3,19.5,12.8,0.0
2015-09-21,Accessories,East,2.0,3.152,0.2,0.4728,1.0,1.576,1.3396000000000001,2.0,11.0,3.0,4.75,4.193248541803041,39,9,3,19.3,14.2,0.0
2015-09-28,Accessories,East,3.0,142.488,0.2,-3.5622,1.0,47.496,48.6834,2.0,2.0,3.0,4.5,4.358898943540674,40,9,3,19.2,13.5,0.0
2015-10-05,Accessories,East,0.0,0.0,0.0,0.0,0.0,47.496,48.6834,3.0,2.0,11.0,4.5,4.358898943540674,41,10,4,19.2,13.5,0.0
2015-10-12,Accessories,East,3.0,177.0,0.0,30.09,1.0,59.0,48.97,0.0,3.0,2.0,1.75,1.2583057392117922,42,10,4,6.4,5.2,0.0
2015-10-19,Accessories,East,3.0,40.776,0.2,0.5097,1.0,13.592,13.4221,3.0,0.0,2.0,2.0,1.4142135623730956,43,10,4,7.3,6.0,0.0
2015-10-26,Accessories,East,0.0,0.0,0.0,0.0,0.0,13.592,13.4221,3.0,3.0,3.0,2.25,1.5000000000000007,44,10,4,8.0,6.8,0.0
2015-11-02,Accessories,East,11.0,469.976,0.13333333333333333,139.9496,2.0,43.17333333333334,30.003899999999998,0.0,3.0,0.0,1.5,1.7320508075688779,45,11,4,7.0,4.5,0.0
2015-11-09,Accessories,East,0.0,0.0,0.0,0.0,0.0,43.17333333333334,30.003899999999998,11.0,0.0,3.0,4.25,4.716990566028302,46,11,4,19.5,12.8,0.0
2015-11-16,Accessories,East,1.0,47.496,0.2,-1.1874,1.0,47.496,48.6834,0.0,11.0,3.0,3.5,5.196152422706632,47,11,4,19.1,10.5,0.0
2015-11-23,Accessories,East,0.0,0.0,0.0,0.0,0.0,47.496,48.6834,1.0,0.0,0.0,3.0,5.354126134736337,48,11,4,18.5,9.0,0.0
2015-11-30,Accessories,East,9.0,239.76,0.1,82.7324,2.0,26.975,17.382199999999997,0.0,1.0,11.0,3.0,5.354126134736337,49,11,4,18.5,9.0,0.0
2015-12-07,Accessories,East,0.0,0.0,0.0,0.0,0.0,26.975,17.382199999999997,9.0,0.0,0.0,2.5,4.358898943540674,50,12,4,15.2,7.5,0.0
2015-12-14,Accessories,East,1.0,263.96,0.2,42.8935,1.0,263.96,221.06649999999996,0.0,9.0,1.0,2.5,4.358898943540674,51,12,4,15.2,7.5,0.0
2015-12-21,Accessories,East,0.0,0.0,0.0,0.0,0.0,263.96,221.06649999999996,1.0,0.0,0.0,2.5,4.358898943540674,52,12,4,15.2,7.5,0.0
2015-12-28,Accessories,East,14.0,1954.0919999999999,0.08,792.9300999999999,5.0,106.06120000000001,65.19402,0.0,1.0,9.0,2.5,4.358898943540674,53,12,4,15.2,7.5,0.0
2016-01-04,Accessories,East,0.0,0.0,0.0,0.0,0.0,106.06120000000001,65.19402,14.0,0.0,0.0,3.75,6.849574196011505,1,1,1,23.5,11.2,0.0
2016-01-11,Accessories,East,2.0,10.384,0.2,2.2066,1.0,5.192,4.0887,0.0,14.0,1.0,3.75,6.849574196011505,2,1,1,23.5,11.2,0.0
2016-01-18,Accessories,East,0.0,0.0,0.0,0.0,0.0,5.192,4.0887,2.0,0.0,0.0,4.0,6.733003292241386,3,1,1,23.7,12.0,0.0
2016-01-25,Accessories,East,0.0,0.0,0.0,0.0,0.0,5.192,4.0887,0.0,2.0,14.0,4.0,6.733003292241386,4,1,1,23.7,12.0,0.0
2016-02-01,Accessories,East,0.0,0.0,0.0,0.0,0.0,5.192,4.0887,0.0,0.0,0.0,0.5,0.9999999999999983,5,2,1,3.3,1.5,0.0
2016-02-08,Accessories,East,3.0,71.976,0.2,0.8997,1.0,23.992,23.6921,0.0,0.0,2.0,0.5,0.9999999999999983,6,2,1,3.3,1.5,0.0
2016-02-15,Accessories,East,0.0,0.0,0.0,0.0,0.0,23.992,23.6921,3.0,0.0,0.0,0.75,1.5,7,2,1,5.0,2.2,0.0
2016-02-22,Accessories,East,0.0,0.0,0.0,0.0,0.0,23.992,23.6921,0.0,3.0,0.0,0.75,1.5,8,2,1,5.0,2.2,0.0
2016-02-29,Accessories,East,1.0,10.312,0.2,-1.289,1.0,10.312,11.600999999999999,0.0,0.0,0.0,0.75,1.5,9,2,1,5.0,2.2,0.0
2016-03-07,Accessories,East,3.0,119.85,0.0,52.734,1.0,39.949999999999996,22.371999999999996,1.0,0.0,3.0,1.0,1.4142135623730951,10,3,1,5.3,3.0,0.0
2016-03-14,Accessories,East,1.0,15.02,0.0,2.7036,1.0,15.02,12.3164,3.0,1.0,0.0,1.0,1.4142135623730951,11,3,1,5.3,3.0,0.0
2016-03-21,Accessories,East,3.0,16.776,0.2,5.0328,1.0,5.592,3.9144,1.0,3.0,0.0,1.25,1.2583057392117916,12,3,1,5.4,3.8,0.0
2016-03-28,Accessories,East,0.0,0.0,0.0,0.0,0.0,5.592,3.9144,3.0,1.0,1.0,2.0,1.1547005383792515,13,3,1,6.7,6.0,0.0
2016-04-04,Accessories,East,0.0,0.0,0.0,0.0,0.0,5.592,3.9144,0.0,3.0,3.0,1.75,1.5,14,4,2,7.0,5.2,0.0
2016-04-11,Accessories,East,4.0,184.74,0.0,71.7594,2.0,63.989999999999995,39.7461,0.0,0.0,1.0,1.0,1.414213562373095,15,4,2,5.3,3.0,0.0
2016-04-18,Accessories,East,0.0,0.0,0.0,0.0,0.0,63.989999999999995,39.7461,4.0,0.0,3.0,1.75,2.0615528128088303,16,4,2,8.3,5.2,0.0
2016-04-25,Accessories,East,0.0,0.0,0.0,0.0,0.0,63.989999999999995,39.7461,0.0,4.0,0.0,1.0,2.0,17,4,2,6.7,3.0,0.0
2016-05-02,Accessories,East,3.0,27.552,0.2,-0.3444,1.0,9.184,9.2988,0.0,0.0,0.0,1.0,2.0,18,5,2,6.7,3.0,0.0
2016-05-09,Accessories,East,0.0,0.0,0.0,0.0,0.0,9.184,9.2988,3.0,0.0,4.0,1.75,2.0615528128088303,19,5,2,8.3,5.2,0.0
2016-05-16,Accessories,East,0.0,0.0,0.0,0.0,0.0,9.184,9.2988,0.0,3.0,0.0,0.75,1.5,20,5,2,5.0,2.2,0.0
2016-05-23,Accessories,East,0.0,0.0,0.0,0.0,0.0,9.184,9.2988,0.0,0.0,0.0,0.75,1.5,21,5,2,5.0,2.2,0.0
2016-05-30,Accessories,East,0.0,0.0,0.0,0.0,0.0,9.184,9.2988,0.0,0.0,3.0,0.75,1.5,22,5,2,5.0,2.2,0.0
2016-06-06,Accessories,East,0.0,0.0,0.0,0.0,0.0,9.184,9.2988,0.0,0.0,0.0,0.0,0.0,23,6,2,0.0,0.0,0.0
2016-06-13,Accessories,East,2.0,67.98,0.0,14.9556,1.0,33.99,26.5122,0.0,0.0,0.0,0.0,0.0,24,6,2,0.0,0.0,0.0
2016-06-20,Accessories,East,2.0,319.984,0.2,91.9954,1.0,159.992,113.99429999999998,2.0,0.0,0.0,0.5,1.0,25,6,2,3.3,1.5,0.0
2016-06-27,Accessories,East,0.0,0.0,0.0,0.0,0.0,159.992,113.99429999999998,2.0,2.0,0.0,1.0,1.1547005383792515,26,6,2,4.7,3.0,0.0
2016-07-04,Accessories,East,3.0,34.8,0.2,2.175,1.0,11.6,10.875,0.0,2.0,0.0,1.0,1.1547005383792515,27,7,3,4.7,3.0,0.0
2016-07-11,Accessories,East,10.0,599.9,0.0,191.968,1.0,59.989999999999995,40.7932,3.0,0.0,2.0,1.75,1.2583057392117916,28,7,3,6.4,5.2,0.0
2016-07-18,Accessories,East,0.0,0.0,0.0,0.0,0.0,59.989999999999995,40.7932,10.0,3.0,2.0,3.75,4.349329450233296,29,7,3,17.6,11.2,0.0
2016-07-25,Accessories,East,7.0,2309.65,0.0,762.1845,1.0,329.95,221.06650000000005,0.0,10.0,0.0,3.25,4.716990566028302,30,7,3,17.5,9.8,0.0
2016-08-01,Accessories,East,2.0,199.98,0.0,83.9916,1.0,99.99,57.99419999999999,7.0,0.0,3.0,5.0,4.39696865275764,31,8,3,20.3,15.0,0.0
2016-08-08,Accessories,East,5.0,327.79,0.0,63.4884,2.0,70.97,52.235299999999995,2.0,7.0,10.0,4.75,4.573474244670748,32,8,3,20.2,14.2,0.0
2016-08-15,Accessories,East,7.0,52.903999999999996,0.2,-1.6534,2.0,7.912,8.346,5.0,2.0,0.0,3.5,3.1091263510296057,33,8,3,14.3,10.5,0.0
2016-08-22,Accessories,East,2.0,26.0,0.0,11.7,1.0,13.0,7.15,7.0,5.0,7.0,5.25,2.3629078131263044,34,8,3,16.0,15.8,0.0
2016-08-29,Accessories,East,0.0,0.0,0.0,0.0,0.0,13.0,7.15,2.0,7.0,2.0,4.0,2.4494897427831788,35,8,3,13.7,12.0,0.0
2016-09-05,Accessories,East,13.0,669.92,0.0,190.97560000000001,3.0,39.32666666666666,27.982133333333326,0.0,2.0,5.0,3.5,3.1091263510296057,36,9,3,14.3,10.5,0.0
2016-09-12,Accessories,East,2.0,659.9,0.0,217.767,1.0,329.95,221.0665,13.0,0.0,7.0,5.5,5.802298395176403,37,9,3,24.5,16.5,0.0
2016-09-19,Accessories,East,16.0,1581.846,0.06666666666666667,408.0633,3.0,107.324,91.8648,2.0,13.0,2.0,4.25,5.909032633745278,38,9,3,22.3,12.8,0.0
2016-09-26,Accessories,East,3.0,140.0,0.0,44.4,2.0,57.5,38.3,16.0,2.0,0.0,7.75,7.932002689527196,39,9,3,34.0,23.2,0.0
2016-10-03,Accessories,East,11.0,413.024,0.2,50.8588,3.0,31.418,28.467275,3.0,16.0,13.0,8.5,7.047458170621991,40,10,4,33.4,25.5,0.0
2016-10-10,Accessories,East,1.0,31.95,0.0,2.2365,1.0,31.95,29.7135,11.0,3.0,2.0,8.0,6.683312551921141,41,10,4,31.6,24.0,0.0
2016-10-17,Accessories,East,0.0,0.0,0.0,0.0,0.0,31.95,29.7135,1.0,11.0,16.0,7.75,6.994045086119096,42,10,4,31.8,23.2,0.0
2016-10-24,Accessories,East,0.0,0.0,0.0,0.0,0.0,31.95,29.7135,0.0,1.0,3.0,3.75,4.9916597106239795,43,10,4,19.1,11.2,0.0
2016-10-31,Accessories,East,9.0,1435.29,0.1,598.8759,2.0,108.83500000000001,66.61064999999999,0.0,0.0,11.0,3.0,5.354126134736337,44,10,4,18.5,9.0,0.0
2016-11-07,Accessories,East,7.0,913.9300000000001,0.0,60.0084,1.0,93.49000000000001,86.58745,9.0,0.0,1.0,2.5,4.358898943540674,45,11,4,15.2,7.5,0.0
2016-11-14,Accessories,East,6.0,145.484,0.06666666666666667,25.0164,2.0,24.247333333333334,20.077933333333334,7.0,9.0,0.0,4.0,4.69041575982343,46,11,4,18.9,12.0,0.0
2016-11-21,Accessories,East,5.0,364.95000000000005,0.0,95.74109999999999,2.0,82.49000000000001,59.16705000000001,6.0,7.0,0.0,5.5,3.872983346207417,47,11,4,20.0,16.5,0.0
2016-11-28,Accessories,East,2.0,36.784,0.2,10.5754,1.0,18.392,13.104299999999999,5.0,6.0,9.0,6.75,1.707825127659934,48,11,4,17.5,20.2,0.0
2016-12-05,Accessories,East,13.0,1693.382,0.13333333333333333,102.25479999999999,3.0,72.242,67.79883333333333,2.0,5.0,7.0,5.0,2.160246899469288,49,12,4,15.0,15.0,0.0
2016-12-12,Accessories,East,7.0,2191.6,0.1,632.544,2.0,251.9,188.798,13.0,2.0,6.0,6.5,4.654746681256314,50,12,4,23.9,19.5,0.0
2016-12-19,Accessories,East,11.0,3093.81,0.0,888.7953,2.0,335.96999999999997,214.39215000000002,7.0,13.0,5.0,6.75,4.645786621588785,51,12,4,24.3,20.2,0.0
2016-12-26,Accessories,East,2.0,54.384,0.2,1.3596,1.0,27.192,26.5122,11.0,7.0,2.0,8.25,4.856267428111155,52,12,4,27.8,24.8,0.0
2017-01-02,Accessories,East,0.0,0.0,0.0,0.0,0.0,27.192,26.5122,2.0,11.0,13.0,8.25,4.856267428111155,1,1,1,27.8,24.8,0.0
2017-01-09,Accessories,East,3.0,254.97,0.0,91.7892,1.0,84.99,54.3936,0.0,2.0,7.0,5.0,4.966554808583781,2,1,1,21.6,15.0,0.0
2017-01-16,Accessories,East,7.0,457.136,0.06666666666666667,96.0133,2.0,57.45733333333334,43.856833333333334,3.0,0.0,11.0,4.0,4.8304589153964805,3,1,1,19.3,12.0,0.0
2017-01-23,Accessories,East,2.0,99.98,0.0,42.9914,1.0,49.99,28.494300000000003,7.0,3.0,2.0,3.0,2.94392028877595,4,1,1,12.9,9.0,0.0
2017-01-30,Accessories,East,0.0,0.0,0.0,0.0,0.0,49.99,28.494300000000003,2.0,7.0,0.0,3.0,2.94392028877595,5,1,1,12.9,9.0,0.0
2017-02-06,Accessories,East,0.0,0.0,0.0,0.0,0.0,49.99,28.494300000000003,0.0,2.0,3.0,3.0,2.94392028877595,6,2,1,12.9,9.0,0.0
2017-02-13,Accessories,East,3.0,89.97,0.0,39.5868,1.0,29.99,16.7944,0.0,0.0,7.0,2.25,3.3040379335998358,7,2,1,12.2,6.8,0.0
2017-02-20,Accessories,East,0.0,0.0,0.0,0.0,0.0,29.99,16.7944,3.0,0.0,2.0,1.25,1.5000000000000024,8,2,1,6.0,3.8,0.0
2017-02-27,Accessories,East,2.0,159.98,0.0,57.5928,1.0,79.99,51.193599999999996,0.0,3.0,0.0,0.75,1.5000000000000024,9,2,1,5.0,2.2,0.0
2017-03-06,Accessories,East,6.0,239.742,0.1,95.3885,2.0,39.971000000000004,27.43275,2.0,0.0,0.0,1.25,1.5000000000000024,10,3,1,6.0,3.8,0.0
2017-03-13,Accessories,East,8.0,463.936,0.2,33.8489,2.0,51.992,49.51685,6.0,2.0,3.0,2.75,2.5000000000000013,11,3,1,11.3,8.2,0.0
2017-03-20,Accessories,East,0.0,0.0,0.0,0.0,0.0,51.992,49.51685,8.0,6.0,0.0,4.0,3.651483716701109,12,3,1,16.5,12.0,0.0
2017-03-27,Accessories,East,2.0,31.984,0.2,1.1994,1.0,15.992,15.3923,0.0,8.0,2.0,4.0,3.651483716701109,13,3,1,16.5,12.0,0.0
2017-04-03,Accessories,East,3.0,89.97,0.0,37.7874,1.0,29.99,17.3942,2.0,0.0,6.0,4.0,3.651483716701109,14,4,2,16.5,12.0,0.0
2017-04-10,Accessories,East,0.0,0.0,0.0,0.0,0.0,29.99,17.3942,3.0,2.0,8.0,3.25,3.403429642777024,15,4,2,14.4,9.8,0.0
